"Please enter a nickname.","Ole hyvä ja syötä nimimerkki.",module,Magento_Review
"Product Name",Tuotenimi,module,Magento_Review
Actions,Toiminnot,module,Magento_Review
"See Details","Katso lisätietoja",module,Magento_Review
"You have submitted no reviews.","Et ole lähettänyt tuotearvosteluja.",module,Magento_Review
Back,Takaisin,module,Magento_Review
"Your Review",Arvostelusi,module,Magento_Review
"Submitted on %1","Lähetetty %1",module,Magento_Review
"Be the first to review this product","Ole ensimmäinen tuotteen arvostelija",module,Magento_Review
"You're reviewing:","Olet arvostelemassa:",module,Magento_Review
"Your Rating",Arviosi,module,Magento_Review
Summary,Yhteenveto,module,Magento_Review
"Submit Review","Lähetä arvostelu",module,Magento_Review
"Only registered users can write reviews. Please <a href=""%1"">Sign in</a> or <a href=""%2"">create an account</a>","Vain rekisteröityneet käyttäjät voivat kirjoittaa arvosteluja. Ole hyvä ja <a href=""%1"">Kirjaudu sisään</a> tai <a href=""%2"">Luo tili</a>",module,Magento_Review
"Add Your Review","Lisää arviosi",module,Magento_Review
"%1 Review(s)","%1 arvostelu(a)",module,Magento_Review
"Review by",Arvostellut,module,Magento_Review
"Page not found.","Sivua ei löydy.",module,Magento_Rss
Feed,Syöte,module,Magento_Rss
"Miscellaneous Feeds","Sekalaiset syötteet",module,Magento_Rss
Apply,"Ota käyttöön",module,Magento_Rule
"Please choose a valid discount amount.","Valitse kelvollinen alennussumma.",module,Magento_Rule
"End Date must follow Start Date.","Päättymispäivän on seurattava aloituspäivämäärää.",module,Magento_Rule
"Please specify a website.","Ole hyvä ja määritä sivusto.",module,Magento_Rule
"Please specify Customer Groups.","Määritä asiakasryhmät.",module,Magento_Rule
to,asti,module,Magento_Rule
is,on,module,Magento_Rule
"is not","ei ole",module,Magento_Rule
"equals or greater than","yhtä suuri tai suurempi kuin",module,Magento_Rule
"equals or less than","yhtä suuri tai vähemmän kuin",module,Magento_Rule
"greater than","suurempi kuin",module,Magento_Rule
"less than","vähemmän kuin",module,Magento_Rule
contains,sisältää,module,Magento_Rule
"does not contain","ei sisällä",module,Magento_Rule
"Please choose a condition to add.","Valitse Lisättävä ehto.",module,Magento_Rule
Add,Lisää,module,Magento_Rule
Remove,Poista,module,Magento_Rule
ALL,KAIKKI,module,Magento_Rule
ANY,"MIKÄ TAHANSA",module,Magento_Rule
TRUE,TOTTA,module,Magento_Rule
Category,Kategoria,module,Magento_Rule
"Open Chooser","Avaa valitsin",module,Magento_Rule
"Cart Price Rules","Ostoskorin hintasäännöt",module,Magento_SalesRule
"Add New Rule","Lisää uusi sääntö",module,Magento_SalesRule
Delete,Poista,module,Magento_SalesRule
"Are you sure you want to delete this?","Haluatko varmasti poistaa tämän?",module,Magento_SalesRule
Reset,Tyhjennä,module,Magento_SalesRule
"Save and Continue Edit","Tallenna ja jatka muokkaamista",module,Magento_SalesRule
Save,Tallenna,module,Magento_SalesRule
Actions,Toiminnot,module,Magento_SalesRule
Conditions,Ehdot,module,Magento_SalesRule
"Manage Coupon Codes","Hallinnoi alennuskoodeja",module,Magento_SalesRule
"Coupon Qty","Kuponkien määrä",module,Magento_SalesRule
"Code Length","Koodin pituus",module,Magento_SalesRule
"Excluding prefix, suffix and separators.","Ilman etuliitettä, loppuliitettä ja erottimia.",module,Magento_SalesRule
Generate,Luo,module,Magento_SalesRule
"Coupon Code",Alennuskoodi,module,Magento_SalesRule
Created,Luotu,module,Magento_SalesRule
Uses,Käyttökerrat,module,Magento_SalesRule
No,Ei,module,Magento_SalesRule
Yes,Kyllä,module,Magento_SalesRule
ID,Tunnus,module,Magento_SalesRule
Rule,Sääntö,module,Magento_SalesRule
Status,Tila,module,Magento_SalesRule
Promotions,Myynninedistäminen,module,Magento_SalesRule
"We can't delete the rule right now. Please review the log and try again.","Sääntöä ei voida poistaa juuri nyt. Tarkista loki ja yritä uudelleen.",module,Magento_SalesRule
"We can't find a rule to delete.","Poistettavaa sääntöä ei löydy.",module,Magento_SalesRule
"This rule no longer exists.","Tätä sääntöä ei ole enää olemassa.",module,Magento_SalesRule
"Edit Rule","Muokkaa sääntöä",module,Magento_SalesRule
"New Rule","Uusi sääntö",module,Magento_SalesRule
"New Cart Price Rule","Uusi ostoskorin hintasääntö",module,Magento_SalesRule
Catalog,Katalogi,module,Magento_SalesRule
Alphanumeric,Aakkosnumeerinen,module,Magento_SalesRule
Numeric,Numeerinen,module,Magento_SalesRule
"Discount (%1)","Alennus (%1)",module,Magento_SalesRule
Discount,Alennus,module,Magento_SalesRule
"No Coupon","Ei alennuskoodia",module,Magento_SalesRule
Auto,Autom.,module,Magento_SalesRule
"Update the Product","Päivitä tuote",module,Magento_SalesRule
"Special Price",Tarjoushinta,module,Magento_SalesRule
"To Fixed Value","Kiinteään arvoon",module,Magento_SalesRule
"By Fixed value","Kiinteällä arvolla",module,Magento_SalesRule
Subtotal,Välisumma,module,Magento_SalesRule
"Total Weight",Kokonaispaino,module,Magento_SalesRule
"Payment Method",Maksutapa,module,Magento_SalesRule
"Shipping Method",Toimitustapa,module,Magento_SalesRule
"Quantity in cart","Määrä ostoskorissa",module,Magento_SalesRule
"Price in cart","Hinta ostoskorissa",module,Magento_SalesRule
"total quantity",kokonaismäärä,module,Magento_SalesRule
is,on,module,Magento_SalesRule
"is not","ei ole",module,Magento_SalesRule
"Fixed amount discount","Kiinteä alennus",module,Magento_SalesRule
"Fixed amount discount for whole cart","Kiinteä alennus koko ostoskorille",module,Magento_SalesRule
"Not enough arguments","Liian vähän argumentteja",module,Magento_SalesSequence
"Credit Memos",Hyvityslaskut,module,Magento_Sales
Orders,Tilaukset,module,Magento_Sales
Invoices,Laskut,module,Magento_Sales
"Create New Order","Luo uusi tilaus",module,Magento_Sales
"Save Order Address","Tallenna tilausosoite",module,Magento_Sales
Shipping,Toimitus,module,Magento_Sales
Billing,Laskutus,module,Magento_Sales
"Order Address Information","Tilauksen osoitetiedot",module,Magento_Sales
"Submit Comment","Lähetä kommentti",module,Magento_Sales
"Submit Order","Lähetä tilaus",module,Magento_Sales
"Are you sure you want to cancel this order?","Haluatko varmasti peruuttaa tämän tilauksen?",module,Magento_Sales
Cancel,Peruuta,module,Magento_Sales
"Billing Address",Laskutusosoite,module,Magento_Sales
"Payment Method",Maksutapa,module,Magento_Sales
"Order Comment","Tilauksen kommentti",module,Magento_Sales
Coupons,Alennuskoodit,module,Magento_Sales
"Please select a customer","Valitse asiakas",module,Magento_Sales
"Create New Customer","Luo uusi asiakas",module,Magento_Sales
"Account Information","Tilin tiedot",module,Magento_Sales
From,Alkaen,module,Magento_Sales
To,Asti,module,Magento_Sales
Message,Viesti,module,Magento_Sales
"Edit Order #%1","Muokkaa tilausta #%1",module,Magento_Sales
"Create New Order for New Customer","Luo uusi tilaus uudelle asiakkaalle",module,Magento_Sales
"Items Ordered","Tilatut nimikkeet",module,Magento_Sales
"This product is disabled.","Tämä tuote on pois käytöstä.",module,Magento_Sales
Configure,Määritä,module,Magento_Sales
"Newsletter Subscription","Uutiskirjeen tilaus",module,Magento_Sales
"Please select products","Valitse tuotteet",module,Magento_Sales
"Add Selected Product(s) to Order","Lisää valitut tuotteet tilaukseen",module,Magento_Sales
ID,Tunnus,module,Magento_Sales
Product,Tuote,module,Magento_Sales
SKU,Tuotenro,module,Magento_Sales
Price,Hinta,module,Magento_Sales
Select,Valitse,module,Magento_Sales
Quantity,Määrä,module,Magento_Sales
"Shipping Address",Toimitusosoite,module,Magento_Sales
"Shipping Method",Toimitustapa,module,Magento_Sales
"Update Changes","Päivitä muutokset",module,Magento_Sales
"Shopping Cart",Ostoskori,module,Magento_Sales
"Are you sure you want to delete all items from shopping cart?","Haluatko varmasti poistaa kaikki kohteet ostoskorista?",module,Magento_Sales
"Clear Shopping Cart","Tyhjennä ostoskori",module,Magento_Sales
"Products in Comparison List","Tuotteet vertailulistalla",module,Magento_Sales
"Recently Compared Products","Äskettäin vertaillut tuotteet",module,Magento_Sales
"Recently Viewed Products","Äskettäin katsotut tuotteet",module,Magento_Sales
"Last Ordered Items","Viimeksi tilatut nimikkeet",module,Magento_Sales
"Recently Viewed","Äskettäin tarkastellut",module,Magento_Sales
"Wish List",Toivelista,module,Magento_Sales
"Please select a store","Valitse kauppa",module,Magento_Sales
"Order Totals",Loppusummat,module,Magento_Sales
"Shipping Incl. Tax (%1)","Toimitus sis. verot (%1)",module,Magento_Sales
"Shipping Excl. Tax (%1)","Toimitus, veroton (%1)",module,Magento_Sales
"New Credit Memo for Invoice #%1","Uusi hyvityslasku laskunumerolle %1",module,Magento_Sales
"New Credit Memo for Order #%1","Uusi hyvityslasku tilaukselle %1",module,Magento_Sales
"Update Qty's","Päivitä määrät",module,Magento_Sales
"Paid Amount","Maksettu summa",module,Magento_Sales
"Order Grand Total","Tilauksen loppusumma",module,Magento_Sales
"Send Email","Lähetä sähköpostia",module,Magento_Sales
Void,Mitätön,module,Magento_Sales
Print,Tulosta,module,Magento_Sales
"New Invoice and Shipment for Order #%1","Uusi lasku ja toimitus tilaukselle #%1",module,Magento_Sales
"New Invoice for Order #%1","Uusi lasku tilaukselle %1",module,Magento_Sales
"Submit Invoice","Hyväksy lasku",module,Magento_Sales
"Credit Memo",Hyvityslasku,module,Magento_Sales
Capture,Talteenotto,module,Magento_Sales
"Order Statuses","Tilausten tilat",module,Magento_Sales
"Create New Status","Luo uusi tila",module,Magento_Sales
"Order Status","Tilauksen tila",module,Magento_Sales
"Edit Order Status","Muokkaa tilauksen tilaa",module,Magento_Sales
"Save Status","Tallenna tila",module,Magento_Sales
"Order Status Information","Tilauksen tilan tiedot",module,Magento_Sales
"Status Code",Tilakoodi,module,Magento_Sales
"Total Paid","Maksettu yhteensä",module,Magento_Sales
"Total Refunded","Hyvitetty yhteensä",module,Magento_Sales
"Total Due","Maksamatta yhteensä",module,Magento_Sales
Edit,Muokkaa,module,Magento_Sales
"This will create an offline refund. To create an online refund, open an invoice and create credit memo for it. Do you want to continue?","Tämä luo offline-hyvityksen. Luodaksesi online-hyvityksen, avaa lasku ja luo hyvityslasku sille. Haluatko jatkaa?",module,Magento_Sales
Hold,Pitoon,module,Magento_Sales
hold,pitoon,module,Magento_Sales
Unhold,"Vapauta pidosta",module,Magento_Sales
unhold,"vapauta pidosta",module,Magento_Sales
"Are you sure you want to accept this payment?","Haluatko varmasti hyväksyä tämän maksun?",module,Magento_Sales
"Accept Payment","Hyväksy maksu",module,Magento_Sales
"Invoice and Ship","Laskuta ja toimita",module,Magento_Sales
Invoice,Lasku,module,Magento_Sales
Ship,Toimita,module,Magento_Sales
Reorder,"Tilaa uudelleen",module,Magento_Sales
"Order # %1 %2 | %3","Tilausnumero %1 %2 | %3",module,Magento_Sales
"This order contains (%1) items and therefore cannot be edited through the admin interface. If you wish to continue editing, the (%2) items will be removed,  the order will be canceled and a new order will be placed.","Tällä tilauksella on (%1) tuote(tta), jonka vuoksi sitä ei voida muokata hallintapaneelin kautta. Jos haluat jatkaa muokkaamista, (%2) tuote(tta) poistetaan, tilaus peruutetaan ja uusi tilaus luodaan.",module,Magento_Sales
"Are you sure? This order will be canceled and a new one will be created instead.","Oletko varma? Tämä tilaus peruutetaan ja uusi luodaan sen sijaan.",module,Magento_Sales
"Save Gift Message","Tallenna lahjaviesti",module,Magento_Sales
"Order Credit Memos","Tilausten hyvityslaskut",module,Magento_Sales
"Credit memo #%1 created","Hyvityslasku %1 luotu",module,Magento_Sales
"Shipment #%1 created","Toimitus %1 luotu",module,Magento_Sales
"Invoice #%1 created","Lasku %1 luotu",module,Magento_Sales
"Comments History","Kommenttien historia",module,Magento_Sales
"Order History",Tilaushistoria,module,Magento_Sales
Information,Tietoja,module,Magento_Sales
"Order Information","Tilauksen tiedot",module,Magento_Sales
Transactions,Tapahtumat,module,Magento_Sales
"Order View",Tilausnäkymä,module,Magento_Sales
Any,"Mikä tahansa",module,Magento_Sales
"Cart Price Rule","Ostoskorin hintasääntö",module,Magento_Sales
Yes,Kyllä,module,Magento_Sales
No,Ei,module,Magento_Sales
"New Order RSS","Uusien tilauksien RSS",module,Magento_Sales
Subtotal,Välisumma,module,Magento_Sales
"Shipping & Handling","Toimitus- ja käsittelykulut",module,Magento_Sales
"Discount (%1)","Alennus (%1)",module,Magento_Sales
Discount,Alennus,module,Magento_Sales
"Grand Total",Loppusumma,module,Magento_Sales
Back,Takaisin,module,Magento_Sales
Fetch,Hae,module,Magento_Sales
"Transaction # %1 | %2","Tapahtumanumero %1 | %2",module,Magento_Sales
Key,Avain,module,Magento_Sales
Value,Arvo,module,Magento_Sales
"Order # %1","Tilaus # %1",module,Magento_Sales
"Back to My Orders","Palaa omiin tilauksiin",module,Magento_Sales
"My Orders","Omat tilaukset",module,Magento_Sales
"Print Order # %1","Tulosta tilaus # %1",module,Magento_Sales
"Grand Total to be Charged","Veloitettava loppusumma",module,Magento_Sales
"You sent the message.","Lähetit viestin.",module,Magento_Sales
Sales,Myynti,module,Magento_Sales
"This order no longer exists.","Tätä tilausta ei ole enää olemassa.",module,Magento_Sales
"We cannot add order history.","Tilaushistoriaa ei voida lisätä.",module,Magento_Sales
"You updated the order address.","Päivitit tilausosoitteen.",module,Magento_Sales
"You canceled the order.","Peruutit tilauksen.",module,Magento_Sales
"The coupon code has been accepted.","Alennuskoodi hyväksytty.",module,Magento_Sales
"New Order","Uusi tilaus",module,Magento_Sales
"You created the order.","Olet luonut tilauksen.",module,Magento_Sales
"The order no longer exists.","Tilausta ei ole enää olemassa.",module,Magento_Sales
"Edit Order","Muokkaa tilausta",module,Magento_Sales
"You put the order on hold.","Tilaus on laitettu pitoon.",module,Magento_Sales
"The payment has been accepted.","Maksu on hyväksytty.",module,Magento_Sales
"The payment has been denied.","Maksu on hylätty.",module,Magento_Sales
"Transaction has been approved.","Tapahtuma on hyväksytty.",module,Magento_Sales
"Orders and Returns","Tilaukset ja palautukset",module,Magento_Sales
Home,Etusivu,module,Magento_Sales
"Go to Home Page","Siirry etusivulle",module,Magento_Sales
"Shipping Address: ","Toimitusosoite: ",module,Magento_Sales
"Billing Address: ","Laskutusosoite: ",module,Magento_Sales
"-- Please Select --","--- Valitse ---",module,Magento_Sales
Guest,Vieras,module,Magento_Sales
"Please enter the first name.","Kirjoita etunimesi.",module,Magento_Sales
Pending,Odottaa,module,Magento_Sales
Refunded,Hyvitetty,module,Magento_Sales
Canceled,Peruutettu,module,Magento_Sales
"Could not delete the comment.","Kommenttia ei voi poistaa.",module,Magento_Sales
"Could not delete the credit memo item.","Luottoa Muistio kohdetta ei voi poistaa.",module,Magento_Sales
"Could not save the credit memo item.","Luottoa Muistio kohteen tallentaminen ei onnistunut.",module,Magento_Sales
Paid,Maksettu,module,Magento_Sales
"Could not delete the invoice comment.","Laskun kommenttia ei voi poistaa.",module,Magento_Sales
"Could not save the invoice comment.","Laskun kommenttia ei voitu tallentaa.",module,Magento_Sales
"Could not delete the invoice item.","Laskulla olevaa tuotetta ei voi poistaa.",module,Magento_Sales
"Could not save the invoice item.","Laskulla olevan tuotteen tallentaminen ei onnistunut.",module,Magento_Sales
